GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1580000US0644000037132101,0644000037132101,"Census Tract 1321.01, Los Angeles County (part), Los Angeles city, California",4259
1580000US0644000037132102,0644000037132102,"Census Tract 1321.02, Los Angeles County (part), Los Angeles city, California",5310
1580000US0644000037132300,0644000037132300,"Census Tract 1323, Los Angeles County (part), Los Angeles city, California",6494
1580000US0644000037132501,0644000037132501,"Census Tract 1325.01, Los Angeles County (part), Los Angeles city, California",3763
1580000US0644000037132502,0644000037132502,"Census Tract 1325.02, Los Angeles County (part), Los Angeles city, California",3672
1580000US0644000037132700,0644000037132700,"Census Tract 1327, Los Angeles County (part), Los Angeles city, California",4912
1580000US0644000037132900,0644000037132900,"Census Tract 1329, Los Angeles County (part), Los Angeles city, California",3461
1580000US0644000037133000,0644000037133000,"Census Tract 1330, Los Angeles County (part), Los Angeles city, California",4449
1580000US0644000037133100,0644000037133100,"Census Tract 1331, Los Angeles County (part), Los Angeles city, California",5446
1580000US0644000037134001,0644000037134001,"Census Tract 1340.01, Los Angeles County (part), Los Angeles city, California",3765
1580000US0644000037134002,0644000037134002,"Census Tract 1340.02, Los Angeles County (part), Los Angeles city, California",3372
1580000US0644000037134101,0644000037134101,"Census Tract 1341.01, Los Angeles County (part), Los Angeles city, California",4922
1580000US0644000037134103,0644000037134103,"Census Tract 1341.03, Los Angeles County (part), Los Angeles city, California",4193
1580000US0644000037134104,0644000037134104,"Census Tract 1341.04, Los Angeles County (part), Los Angeles city, California",4322
1580000US0644000037134201,0644000037134201,"Census Tract 1342.01, Los Angeles County (part), Los Angeles city, California",4270
1580000US0644000037134302,0644000037134302,"Census Tract 1343.02, Los Angeles County (part), Los Angeles city, California",3732
1580000US0644000037134303,0644000037134303,"Census Tract 1343.03, Los Angeles County (part), Los Angeles city, California",5057
1580000US0644000037134304,0644000037134304,"Census Tract 1343.04, Los Angeles County (part), Los Angeles city, California",2882
1580000US0644000037134305,0644000037134305,"Census Tract 1343.05, Los Angeles County (part), Los Angeles city, California",3847
1580000US0644000037134306,0644000037134306,"Census Tract 1343.06, Los Angeles County (part), Los Angeles city, California",3498
1580000US0644000037134421,0644000037134421,"Census Tract 1344.21, Los Angeles County (part), Los Angeles city, California",3941
1580000US0644000037134422,0644000037134422,"Census Tract 1344.22, Los Angeles County (part), Los Angeles city, California",4684
1580000US0644000037134423,0644000037134423,"Census Tract 1344.23, Los Angeles County (part), Los Angeles city, California",3414
1580000US0644000037134424,0644000037134424,"Census Tract 1344.24 (part), Los Angeles County (part), Los Angeles city, California",2887
1580000US0644000037134520,0644000037134520,"Census Tract 1345.20, Los Angeles County (part), Los Angeles city, California",5453
1580000US0644000037134521,0644000037134521,"Census Tract 1345.21, Los Angeles County (part), Los Angeles city, California",3126
1580000US0644000037134522,0644000037134522,"Census Tract 1345.22, Los Angeles County (part), Los Angeles city, California",3954
1580000US0644000037134710,0644000037134710,"Census Tract 1347.10, Los Angeles County (part), Los Angeles city, California",5287
1580000US0644000037134720,0644000037134720,"Census Tract 1347.20, Los Angeles County (part), Los Angeles city, California",4594
1580000US0644000037134800,0644000037134800,"Census Tract 1348, Los Angeles County (part), Los Angeles city, California",5949
1580000US0644000037134901,0644000037134901,"Census Tract 1349.01, Los Angeles County (part), Los Angeles city, California",3069
1580000US0644000037134903,0644000037134903,"Census Tract 1349.03, Los Angeles County (part), Los Angeles city, California",4216
1580000US0644000037134904,0644000037134904,"Census Tract 1349.04, Los Angeles County (part), Los Angeles city, California",4338
1580000US0644000037134905,0644000037134905,"Census Tract 1349.05, Los Angeles County (part), Los Angeles city, California",2819
1580000US0644000037135102,0644000037135102,"Census Tract 1351.02, Los Angeles County (part), Los Angeles city, California",3513
1580000US0644000037135111,0644000037135111,"Census Tract 1351.11, Los Angeles County (part), Los Angeles city, California",2967
1580000US0644000037135113,0644000037135113,"Census Tract 1351.13, Los Angeles County (part), Los Angeles city, California",2795
1580000US0644000037135114,0644000037135114,"Census Tract 1351.14, Los Angeles County (part), Los Angeles city, California",4445
1580000US0644000037135201,0644000037135201,"Census Tract 1352.01, Los Angeles County (part), Los Angeles city, California",2620
1580000US0644000037135202,0644000037135202,"Census Tract 1352.02, Los Angeles County (part), Los Angeles city, California",4255
1580000US0644000037135203,0644000037135203,"Census Tract 1352.03 (part), Los Angeles County (part), Los Angeles city, California",6273
1580000US0644000037137103,0644000037137103,"Census Tract 1371.03, Los Angeles County (part), Los Angeles city, California",4199
1580000US0644000037137104,0644000037137104,"Census Tract 1371.04, Los Angeles County (part), Los Angeles city, California",2717
1580000US0644000037137201,0644000037137201,"Census Tract 1372.01, Los Angeles County (part), Los Angeles city, California",5270
1580000US0644000037137301,0644000037137301,"Census Tract 1373.01, Los Angeles County (part), Los Angeles city, California",2264
1580000US0644000037137302,0644000037137302,"Census Tract 1373.02, Los Angeles County (part), Los Angeles city, California",4338
1580000US0644000037137401,0644000037137401,"Census Tract 1374.01, Los Angeles County (part), Los Angeles city, California",4157
1580000US0644000037137402,0644000037137402,"Census Tract 1374.02, Los Angeles County (part), Los Angeles city, California",5364
1580000US0644000037137501,0644000037137501,"Census Tract 1375.01, Los Angeles County (part), Los Angeles city, California",4124
1580000US0644000037137502,0644000037137502,"Census Tract 1375.02, Los Angeles County (part), Los Angeles city, California",4202
1580000US0644000037137504,0644000037137504,"Census Tract 1375.04, Los Angeles County (part), Los Angeles city, California",1939
1580000US0644000037138000,0644000037138000,"Census Tract 1380, Los Angeles County (part), Los Angeles city, California",4484
1580000US0644000037139001,0644000037139001,"Census Tract 1390.01, Los Angeles County (part), Los Angeles city, California",4767
1580000US0644000037139200,0644000037139200,"Census Tract 1392, Los Angeles County (part), Los Angeles city, California",5175
1580000US0644000037139301,0644000037139301,"Census Tract 1393.01, Los Angeles County (part), Los Angeles city, California",4462
1580000US0644000037139302,0644000037139302,"Census Tract 1393.02, Los Angeles County (part), Los Angeles city, California",4422
1580000US0644000037139303,0644000037139303,"Census Tract 1393.03, Los Angeles County (part), Los Angeles city, California",4186
1580000US0644000037139401,0644000037139401,"Census Tract 1394.01, Los Angeles County (part), Los Angeles city, California",2645
1580000US0644000037139402,0644000037139402,"Census Tract 1394.02, Los Angeles County (part), Los Angeles city, California",2851
1580000US0644000037139502,0644000037139502,"Census Tract 1395.02, Los Angeles County (part), Los Angeles city, California",3007
1580000US0644000037139503,0644000037139503,"Census Tract 1395.03, Los Angeles County (part), Los Angeles city, California",4657
1580000US0644000037139504,0644000037139504,"Census Tract 1395.04, Los Angeles County (part), Los Angeles city, California",3476
1580000US0644000037139600,0644000037139600,"Census Tract 1396, Los Angeles County (part), Los Angeles city, California",4633
1580000US0644000037139701,0644000037139701,"Census Tract 1397.01, Los Angeles County (part), Los Angeles city, California",4920
1580000US0644000037139702,0644000037139702,"Census Tract 1397.02, Los Angeles County (part), Los Angeles city, California",6250
1580000US0644000037139703,0644000037139703,"Census Tract 1397.03, Los Angeles County (part), Los Angeles city, California",2943
1580000US0644000037139801,0644000037139801,"Census Tract 1398.01, Los Angeles County (part), Los Angeles city, California",3539
1580000US0644000037139802,0644000037139802,"Census Tract 1398.02, Los Angeles County (part), Los Angeles city, California",3865
1580000US0644000037141101,0644000037141101,"Census Tract 1411.01, Los Angeles County (part), Los Angeles city, California",4066
1580000US0644000037141102,0644000037141102,"Census Tract 1411.02, Los Angeles County (part), Los Angeles city, California",2869
1580000US0644000037141201,0644000037141201,"Census Tract 1412.01, Los Angeles County (part), Los Angeles city, California",3707
1580000US0644000037141202,0644000037141202,"Census Tract 1412.02, Los Angeles County (part), Los Angeles city, California",2800
1580000US0644000037141302,0644000037141302,"Census Tract 1413.02, Los Angeles County (part), Los Angeles city, California",5504
1580000US0644000037141303,0644000037141303,"Census Tract 1413.03, Los Angeles County (part), Los Angeles city, California",3089
1580000US0644000037141304,0644000037141304,"Census Tract 1413.04, Los Angeles County (part), Los Angeles city, California",2738
1580000US0644000037141400,0644000037141400,"Census Tract 1414, Los Angeles County (part), Los Angeles city, California",4412
1580000US0644000037141500,0644000037141500,"Census Tract 1415, Los Angeles County (part), Los Angeles city, California",2984
1580000US0644000037141600,0644000037141600,"Census Tract 1416, Los Angeles County (part), Los Angeles city, California",4029
1580000US0644000037141700,0644000037141700,"Census Tract 1417, Los Angeles County (part), Los Angeles city, California",3091
1580000US0644000037143100,0644000037143100,"Census Tract 1431, Los Angeles County (part), Los Angeles city, California",3984
1580000US0644000037143200,0644000037143200,"Census Tract 1432, Los Angeles County (part), Los Angeles city, California",3743
1580000US0644000037143300,0644000037143300,"Census Tract 1433, Los Angeles County (part), Los Angeles city, California",5871
1580000US0644000037143400,0644000037143400,"Census Tract 1434, Los Angeles County (part), Los Angeles city, California",5881
1580000US0644000037143500,0644000037143500,"Census Tract 1435, Los Angeles County (part), Los Angeles city, California",4708
1580000US0644000037143602,0644000037143602,"Census Tract 1436.02, Los Angeles County (part), Los Angeles city, California",4260
1580000US0644000037143603,0644000037143603,"Census Tract 1436.03, Los Angeles County (part), Los Angeles city, California",2222
1580000US0644000037143604,0644000037143604,"Census Tract 1436.04, Los Angeles County (part), Los Angeles city, California",3205
1580000US0644000037143700,0644000037143700,"Census Tract 1437, Los Angeles County (part), Los Angeles city, California",3748
1580000US0644000037143800,0644000037143800,"Census Tract 1438, Los Angeles County (part), Los Angeles city, California",4878
1580000US0644000037143901,0644000037143901,"Census Tract 1439.01, Los Angeles County (part), Los Angeles city, California",4068
1580000US0644000037143902,0644000037143902,"Census Tract 1439.02, Los Angeles County (part), Los Angeles city, California",3000
1580000US0644000037181000,0644000037181000,"Census Tract 1810, Los Angeles County (part), Los Angeles city, California",6144
1580000US0644000037181300,0644000037181300,"Census Tract 1813, Los Angeles County (part), Los Angeles city, California",3629
1580000US0644000037181400,0644000037181400,"Census Tract 1814, Los Angeles County (part), Los Angeles city, California",4302
1580000US0644000037181500,0644000037181500,"Census Tract 1815, Los Angeles County (part), Los Angeles city, California",3812
1580000US0644000037181600,0644000037181600,"Census Tract 1816, Los Angeles County (part), Los Angeles city, California",4352
1580000US0644000037183101,0644000037183101,"Census Tract 1831.01, Los Angeles County (part), Los Angeles city, California",3922
1580000US0644000037183103,0644000037183103,"Census Tract 1831.03, Los Angeles County (part), Los Angeles city, California",3967
1580000US0644000037183104,0644000037183104,"Census Tract 1831.04 (part), Los Angeles County (part), Los Angeles city, California",2065
1580000US0644000037183220,0644000037183220,"Census Tract 1832.20, Los Angeles County (part), Los Angeles city, California",4114
1580000US0644000037183221,0644000037183221,"Census Tract 1832.21, Los Angeles County (part), Los Angeles city, California",3118
1580000US0644000037183222,0644000037183222,"Census Tract 1832.22, Los Angeles County (part), Los Angeles city, California",3483
1580000US0644000037183300,0644000037183300,"Census Tract 1833, Los Angeles County (part), Los Angeles city, California",3480
1580000US0644000037183401,0644000037183401,"Census Tract 1834.01, Los Angeles County (part), Los Angeles city, California",2543
1580000US0644000037183402,0644000037183402,"Census Tract 1834.02, Los Angeles County (part), Los Angeles city, California",2820
1580000US0644000037183510,0644000037183510,"Census Tract 1835.10, Los Angeles County (part), Los Angeles city, California",2725
1580000US0644000037183520,0644000037183520,"Census Tract 1835.20, Los Angeles County (part), Los Angeles city, California",3881
1580000US0644000037183610,0644000037183610,"Census Tract 1836.10, Los Angeles County (part), Los Angeles city, California",3275
1580000US0644000037183620,0644000037183620,"Census Tract 1836.20, Los Angeles County (part), Los Angeles city, California",3264
1580000US0644000037183701,0644000037183701,"Census Tract 1837.01, Los Angeles County (part), Los Angeles city, California",3922
1580000US0644000037183702,0644000037183702,"Census Tract 1837.02 (part), Los Angeles County (part), Los Angeles city, California",2802
1580000US0644000037183810,0644000037183810,"Census Tract 1838.10, Los Angeles County (part), Los Angeles city, California",4369
1580000US0644000037183820,0644000037183820,"Census Tract 1838.20, Los Angeles County (part), Los Angeles city, California",3464
1580000US0644000037185100,0644000037185100,"Census Tract 1851, Los Angeles County (part), Los Angeles city, California",6295
1580000US0644000037185202,0644000037185202,"Census Tract 1852.02, Los Angeles County (part), Los Angeles city, California",3712
1580000US0644000037185203,0644000037185203,"Census Tract 1852.03, Los Angeles County (part), Los Angeles city, California",3200
1580000US0644000037185204,0644000037185204,"Census Tract 1852.04, Los Angeles County (part), Los Angeles city, California",2091
1580000US0644000037185310,0644000037185310,"Census Tract 1853.10, Los Angeles County (part), Los Angeles city, California",3061
1580000US0644000037185320,0644000037185320,"Census Tract 1853.20, Los Angeles County (part), Los Angeles city, California",3081
1580000US0644000037186100,0644000037186100,"Census Tract 1861, Los Angeles County (part), Los Angeles city, California",4715
1580000US0644000037186201,0644000037186201,"Census Tract 1862.01, Los Angeles County (part), Los Angeles city, California",3068
1580000US0644000037186202,0644000037186202,"Census Tract 1862.02, Los Angeles County (part), Los Angeles city, California",1974
1580000US0644000037186203,0644000037186203,"Census Tract 1862.03, Los Angeles County (part), Los Angeles city, California",2936
1580000US0644000037186301,0644000037186301,"Census Tract 1863.01, Los Angeles County (part), Los Angeles city, California",2999
1580000US0644000037186302,0644000037186302,"Census Tract 1863.02, Los Angeles County (part), Los Angeles city, California",5198
1580000US0644000037186401,0644000037186401,"Census Tract 1864.01, Los Angeles County (part), Los Angeles city, California",3452
1580000US0644000037186403,0644000037186403,"Census Tract 1864.03, Los Angeles County (part), Los Angeles city, California",2899
1580000US0644000037186404,0644000037186404,"Census Tract 1864.04, Los Angeles County (part), Los Angeles city, California",2471
1580000US0644000037187101,0644000037187101,"Census Tract 1871.01, Los Angeles County (part), Los Angeles city, California",3235
1580000US0644000037187102,0644000037187102,"Census Tract 1871.02, Los Angeles County (part), Los Angeles city, California",3254
1580000US0644000037187200,0644000037187200,"Census Tract 1872, Los Angeles County (part), Los Angeles city, California",3132
1580000US0644000037187300,0644000037187300,"Census Tract 1873, Los Angeles County (part), Los Angeles city, California",3216
1580000US0644000037188100,0644000037188100,"Census Tract 1881, Los Angeles County (part), Los Angeles city, California",4076
1580000US0644000037188201,0644000037188201,"Census Tract 1882.01, Los Angeles County (part), Los Angeles city, California",3270
1580000US0644000037188202,0644000037188202,"Census Tract 1882.02, Los Angeles County (part), Los Angeles city, California",2347
1580000US0644000037188300,0644000037188300,"Census Tract 1883, Los Angeles County (part), Los Angeles city, California",3536
1580000US0644000037189101,0644000037189101,"Census Tract 1891.01, Los Angeles County (part), Los Angeles city, California",2743
1580000US0644000037189102,0644000037189102,"Census Tract 1891.02, Los Angeles County (part), Los Angeles city, California",3096
1580000US0644000037189201,0644000037189201,"Census Tract 1892.01, Los Angeles County (part), Los Angeles city, California",3293
1580000US0644000037189202,0644000037189202,"Census Tract 1892.02, Los Angeles County (part), Los Angeles city, California",2718
1580000US0644000037189300,0644000037189300,"Census Tract 1893, Los Angeles County (part), Los Angeles city, California",3077
1580000US0644000037189400,0644000037189400,"Census Tract 1894, Los Angeles County (part), Los Angeles city, California",3448
1580000US0644000037189500,0644000037189500,"Census Tract 1895, Los Angeles County (part), Los Angeles city, California",4452
1580000US0644000037189600,0644000037189600,"Census Tract 1896, Los Angeles County (part), Los Angeles city, California",3529
1580000US0644000037189701,0644000037189701,"Census Tract 1897.01, Los Angeles County (part), Los Angeles city, California",3942
1580000US0644000037189702,0644000037189702,"Census Tract 1897.02, Los Angeles County (part), Los Angeles city, California",2227
1580000US0644000037189800,0644000037189800,"Census Tract 1898, Los Angeles County (part), Los Angeles city, California",4021
1580000US0644000037189902,0644000037189902,"Census Tract 1899.02, Los Angeles County (part), Los Angeles city, California",4971
1580000US0644000037189903,0644000037189903,"Census Tract 1899.03, Los Angeles County (part), Los Angeles city, California",2164
1580000US0644000037189904,0644000037189904,"Census Tract 1899.04, Los Angeles County (part), Los Angeles city, California",2260
1580000US0644000037189905,0644000037189905,"Census Tract 1899.05, Los Angeles County (part), Los Angeles city, California",2304
1580000US0644000037190100,0644000037190100,"Census Tract 1901, Los Angeles County (part), Los Angeles city, California",4481
1580000US0644000037190201,0644000037190201,"Census Tract 1902.01, Los Angeles County (part), Los Angeles city, California",2870
1580000US0644000037190202,0644000037190202,"Census Tract 1902.02, Los Angeles County (part), Los Angeles city, California",3044
1580000US0644000037190301,0644000037190301,"Census Tract 1903.01, Los Angeles County (part), Los Angeles city, California",4758
1580000US0644000037190401,0644000037190401,"Census Tract 1904.01, Los Angeles County (part), Los Angeles city, California",3135
1580000US0644000037190402,0644000037190402,"Census Tract 1904.02, Los Angeles County (part), Los Angeles city, California",2487
1580000US0644000037190510,0644000037190510,"Census Tract 1905.10, Los Angeles County (part), Los Angeles city, California",4227
1580000US0644000037190520,0644000037190520,"Census Tract 1905.20, Los Angeles County (part), Los Angeles city, California",3728
1580000US0644000037190700,0644000037190700,"Census Tract 1907, Los Angeles County (part), Los Angeles city, California",3379
1580000US0644000037190801,0644000037190801,"Census Tract 1908.01, Los Angeles County (part), Los Angeles city, California",2594
1580000US0644000037190802,0644000037190802,"Census Tract 1908.02, Los Angeles County (part), Los Angeles city, California",2784
1580000US0644000037190901,0644000037190901,"Census Tract 1909.01, Los Angeles County (part), Los Angeles city, California",4742
1580000US0644000037190902,0644000037190902,"Census Tract 1909.02, Los Angeles County (part), Los Angeles city, California",3960
1580000US0644000037191000,0644000037191000,"Census Tract 1910, Los Angeles County (part), Los Angeles city, California",3228
1580000US0644000037191110,0644000037191110,"Census Tract 1911.10, Los Angeles County (part), Los Angeles city, California",3338
1580000US0644000037191120,0644000037191120,"Census Tract 1911.20, Los Angeles County (part), Los Angeles city, California",4135
1580000US0644000037191201,0644000037191201,"Census Tract 1912.01, Los Angeles County (part), Los Angeles city, California",4591
1580000US0644000037191203,0644000037191203,"Census Tract 1912.03, Los Angeles County (part), Los Angeles city, California",2922
1580000US0644000037191204,0644000037191204,"Census Tract 1912.04, Los Angeles County (part), Los Angeles city, California",2124
1580000US0644000037191301,0644000037191301,"Census Tract 1913.01, Los Angeles County (part), Los Angeles city, California",2327
1580000US0644000037191302,0644000037191302,"Census Tract 1913.02, Los Angeles County (part), Los Angeles city, California",2422
1580000US0644000037191410,0644000037191410,"Census Tract 1914.10, Los Angeles County (part), Los Angeles city, California",5092
1580000US0644000037191420,0644000037191420,"Census Tract 1914.20, Los Angeles County (part), Los Angeles city, California",3365
1580000US0644000037191500,0644000037191500,"Census Tract 1915, Los Angeles County (part), Los Angeles city, California",5551
1580000US0644000037191610,0644000037191610,"Census Tract 1916.10, Los Angeles County (part), Los Angeles city, California",4502
1580000US0644000037191620,0644000037191620,"Census Tract 1916.20, Los Angeles County (part), Los Angeles city, California",2789
1580000US0644000037191710,0644000037191710,"Census Tract 1917.10, Los Angeles County (part), Los Angeles city, California",3231
1580000US0644000037191720,0644000037191720,"Census Tract 1917.20, Los Angeles County (part), Los Angeles city, California",3770
1580000US0644000037191810,0644000037191810,"Census Tract 1918.10, Los Angeles County (part), Los Angeles city, California",3498
1580000US0644000037191820,0644000037191820,"Census Tract 1918.20, Los Angeles County (part), Los Angeles city, California",2647
1580000US0644000037191901,0644000037191901,"Census Tract 1919.01, Los Angeles County (part), Los Angeles city, California",3355
1580000US0644000037191902,0644000037191902,"Census Tract 1919.02, Los Angeles County (part), Los Angeles city, California",2867
1580000US0644000037192001,0644000037192001,"Census Tract 1920.01, Los Angeles County (part), Los Angeles city, California",2466
1580000US0644000037192002,0644000037192002,"Census Tract 1920.02, Los Angeles County (part), Los Angeles city, California",2735
1580000US0644000037192300,0644000037192300,"Census Tract 1923, Los Angeles County (part), Los Angeles city, California",2799
1580000US0644000037192410,0644000037192410,"Census Tract 1924.10, Los Angeles County (part), Los Angeles city, California",3628
1580000US0644000037192420,0644000037192420,"Census Tract 1924.20, Los Angeles County (part), Los Angeles city, California",3637
1580000US0644000037192510,0644000037192510,"Census Tract 1925.10, Los Angeles County (part), Los Angeles city, California",3670
1580000US0644000037192520,0644000037192520,"Census Tract 1925.20, Los Angeles County (part), Los Angeles city, California",5067
1580000US0644000037192610,0644000037192610,"Census Tract 1926.10, Los Angeles County (part), Los Angeles city, California",4389
1580000US0644000037192620,0644000037192620,"Census Tract 1926.20, Los Angeles County (part), Los Angeles city, California",3868
1580000US0644000037192700,0644000037192700,"Census Tract 1927, Los Angeles County (part), Los Angeles city, California",3513
1580000US0644000037194101,0644000037194101,"Census Tract 1941.01, Los Angeles County (part), Los Angeles city, California",3091
1580000US0644000037194102,0644000037194102,"Census Tract 1941.02, Los Angeles County (part), Los Angeles city, California",3458
1580000US0644000037194200,0644000037194200,"Census Tract 1942, Los Angeles County (part), Los Angeles city, California",3588
1580000US0644000037194300,0644000037194300,"Census Tract 1943, Los Angeles County (part), Los Angeles city, California",3029
1580000US0644000037194401,0644000037194401,"Census Tract 1944.01, Los Angeles County (part), Los Angeles city, California",2461
1580000US0644000037194402,0644000037194402,"Census Tract 1944.02, Los Angeles County (part), Los Angeles city, California",3335
1580000US0644000037194500,0644000037194500,"Census Tract 1945, Los Angeles County (part), Los Angeles city, California",2037
1580000US0644000037195100,0644000037195100,"Census Tract 1951, Los Angeles County (part), Los Angeles city, California",4717
1580000US0644000037195201,0644000037195201,"Census Tract 1952.01, Los Angeles County (part), Los Angeles city, California",2834
1580000US0644000037195202,0644000037195202,"Census Tract 1952.02, Los Angeles County (part), Los Angeles city, California",3185
1580000US0644000037195300,0644000037195300,"Census Tract 1953, Los Angeles County (part), Los Angeles city, California",3203
1580000US0644000037195400,0644000037195400,"Census Tract 1954, Los Angeles County (part), Los Angeles city, California",4395
1580000US0644000037195500,0644000037195500,"Census Tract 1955, Los Angeles County (part), Los Angeles city, California",4971
1580000US0644000037195600,0644000037195600,"Census Tract 1956, Los Angeles County (part), Los Angeles city, California",3340
1580000US0644000037195710,0644000037195710,"Census Tract 1957.10, Los Angeles County (part), Los Angeles city, California",4328
1580000US0644000037195720,0644000037195720,"Census Tract 1957.20, Los Angeles County (part), Los Angeles city, California",2304
1580000US0644000037195802,0644000037195802,"Census Tract 1958.02, Los Angeles County (part), Los Angeles city, California",2881
1580000US0644000037195803,0644000037195803,"Census Tract 1958.03, Los Angeles County (part), Los Angeles city, California",2603
1580000US0644000037195804,0644000037195804,"Census Tract 1958.04, Los Angeles County (part), Los Angeles city, California",2643
1580000US0644000037195901,0644000037195901,"Census Tract 1959.01, Los Angeles County (part), Los Angeles city, California",2235
1580000US0644000037195902,0644000037195902,"Census Tract 1959.02, Los Angeles County (part), Los Angeles city, California",1905
1580000US0644000037195903,0644000037195903,"Census Tract 1959.03, Los Angeles County (part), Los Angeles city, California",2216
1580000US0644000037197200,0644000037197200,"Census Tract 1972, Los Angeles County (part), Los Angeles city, California",3757
1580000US0644000037197300,0644000037197300,"Census Tract 1973, Los Angeles County (part), Los Angeles city, California",3909
1580000US0644000037197410,0644000037197410,"Census Tract 1974.10, Los Angeles County (part), Los Angeles city, California",3704
1580000US0644000037197420,0644000037197420,"Census Tract 1974.20, Los Angeles County (part), Los Angeles city, California",3509
1580000US0644000037197500,0644000037197500,"Census Tract 1975, Los Angeles County (part), Los Angeles city, California",3889
1580000US0644000037197600,0644000037197600,"Census Tract 1976, Los Angeles County (part), Los Angeles city, California",2376
1580000US0644000037197700,0644000037197700,"Census Tract 1977, Los Angeles County (part), Los Angeles city, California",5103
1580000US0644000037199000,0644000037199000,"Census Tract 1990, Los Angeles County (part), Los Angeles city, California",5066
1580000US0644000037199110,0644000037199110,"Census Tract 1991.10, Los Angeles County (part), Los Angeles city, California",2710
1580000US0644000037199120,0644000037199120,"Census Tract 1991.20, Los Angeles County (part), Los Angeles city, California",4086
1580000US0644000037199201,0644000037199201,"Census Tract 1992.01, Los Angeles County (part), Los Angeles city, California",4089
1580000US0644000037199202,0644000037199202,"Census Tract 1992.02, Los Angeles County (part), Los Angeles city, California",3031
1580000US0644000037199300,0644000037199300,"Census Tract 1993, Los Angeles County (part), Los Angeles city, California",3848
1580000US0644000037199400,0644000037199400,"Census Tract 1994, Los Angeles County (part), Los Angeles city, California",4668
1580000US0644000037199700,0644000037199700,"Census Tract 1997, Los Angeles County (part), Los Angeles city, California",3411
1580000US0644000037199800,0644000037199800,"Census Tract 1998, Los Angeles County (part), Los Angeles city, California",5631
1580000US0644000037199900,0644000037199900,"Census Tract 1999, Los Angeles County (part), Los Angeles city, California",2683
1580000US0644000037201110,0644000037201110,"Census Tract 2011.10, Los Angeles County (part), Los Angeles city, California",2574
1580000US0644000037201120,0644000037201120,"Census Tract 2011.20, Los Angeles County (part), Los Angeles city, California",4097
1580000US0644000037201200,0644000037201200,"Census Tract 2012, Los Angeles County (part), Los Angeles city, California",2519
1580000US0644000037201301,0644000037201301,"Census Tract 2013.01, Los Angeles County (part), Los Angeles city, California",3442
1580000US0644000037201302,0644000037201302,"Census Tract 2013.02, Los Angeles County (part), Los Angeles city, California",3732
1580000US0644000037201401,0644000037201401,"Census Tract 2014.01, Los Angeles County (part), Los Angeles city, California",4803
1580000US0644000037201402,0644000037201402,"Census Tract 2014.02, Los Angeles County (part), Los Angeles city, California",4311
1580000US0644000037201501,0644000037201501,"Census Tract 2015.01, Los Angeles County (part), Los Angeles city, California",5306
1580000US0644000037201503,0644000037201503,"Census Tract 2015.03, Los Angeles County (part), Los Angeles city, California",3323
1580000US0644000037201504,0644000037201504,"Census Tract 2015.04, Los Angeles County (part), Los Angeles city, California",2428
1580000US0644000037201601,0644000037201601,"Census Tract 2016.01, Los Angeles County (part), Los Angeles city, California",2288
1580000US0644000037201602,0644000037201602,"Census Tract 2016.02, Los Angeles County (part), Los Angeles city, California",2840
1580000US0644000037201700,0644000037201700,"Census Tract 2017, Los Angeles County (part), Los Angeles city, California",5093
1580000US0644000037203100,0644000037203100,"Census Tract 2031, Los Angeles County (part), Los Angeles city, California",4839
1580000US0644000037203200,0644000037203200,"Census Tract 2032, Los Angeles County (part), Los Angeles city, California",4844
1580000US0644000037203300,0644000037203300,"Census Tract 2033, Los Angeles County (part), Los Angeles city, California",2607
1580000US0644000037203500,0644000037203500,"Census Tract 2035, Los Angeles County (part), Los Angeles city, California",3064
1580000US0644000037203600,0644000037203600,"Census Tract 2036, Los Angeles County (part), Los Angeles city, California",5394
1580000US0644000037203710,0644000037203710,"Census Tract 2037.10, Los Angeles County (part), Los Angeles city, California",3259
1580000US0644000037203720,0644000037203720,"Census Tract 2037.20, Los Angeles County (part), Los Angeles city, California",4001
1580000US0644000037203800,0644000037203800,"Census Tract 2038, Los Angeles County (part), Los Angeles city, California",4589
1580000US0644000037203900,0644000037203900,"Census Tract 2039, Los Angeles County (part), Los Angeles city, California",2944
1580000US0644000037204110,0644000037204110,"Census Tract 2041.10, Los Angeles County (part), Los Angeles city, California",3078
1580000US0644000037204120,0644000037204120,"Census Tract 2041.20, Los Angeles County (part), Los Angeles city, California",2650
1580000US0644000037204200,0644000037204200,"Census Tract 2042, Los Angeles County (part), Los Angeles city, California",3303
1580000US0644000037204300,0644000037204300,"Census Tract 2043, Los Angeles County (part), Los Angeles city, California",4787
1580000US0644000037204410,0644000037204410,"Census Tract 2044.10, Los Angeles County (part), Los Angeles city, California",2363
1580000US0644000037204420,0644000037204420,"Census Tract 2044.20, Los Angeles County (part), Los Angeles city, California",3138
1580000US0644000037204600,0644000037204600,"Census Tract 2046, Los Angeles County (part), Los Angeles city, California",4101
1580000US0644000037204700,0644000037204700,"Census Tract 2047, Los Angeles County (part), Los Angeles city, California",4972
1580000US0644000037204810,0644000037204810,"Census Tract 2048.10, Los Angeles County (part), Los Angeles city, California",4478
1580000US0644000037204820,0644000037204820,"Census Tract 2048.20, Los Angeles County (part), Los Angeles city, California",2274
1580000US0644000037204910,0644000037204910,"Census Tract 2049.10, Los Angeles County (part), Los Angeles city, California",3105
1580000US0644000037204920,0644000037204920,"Census Tract 2049.20, Los Angeles County (part), Los Angeles city, California",2598
